IP,id,srcportb1024,type,srccnt,dstcnt
138.69.128.5,10460,0,1,0,2
138.69.128.4,10461,0,1,0,1
138.69.128.29,10462,0,1,0,1
138.69.128.25,10463,0,1,0,1
138.69.128.214,10464,0,1,0,1
138.69.128.11,10465,0,1,0,1
138.67.94.177,10466,0,2,1,0
138.67.94.145,10467,0,2,1,0
138.67.92.96,10468,0,1,0,1
138.67.92.93,10469,0,2,1,0
138.67.92.83,10470,0,1,0,1
138.67.92.75,10471,0,2,1,0
138.67.92.71,10472,0,2,1,0
138.67.92.221,10473,0,2,1,0
138.67.92.170,10474,0,2,1,0
138.67.92.139,10475,0,2,1,0
138.67.92.130,10476,0,1,0,1
138.67.92.126,10477,0,2,1,0
138.67.92.12,10478,0,2,1,0
138.67.88.226,10479,0,1,0,1
138.67.88.221,10480,0,2,1,0
138.67.252.7,10481,0,2,1,0
138.67.252.43,10482,0,1,0,1
138.67.252.37,10483,0,2,1,0
138.67.252.19,10484,0,2,1,0
138.67.252.150,10485,0,2,3,0
138.67.252.144,10486,0,2,1,0
138.67.252.14,10487,0,2,1,0
138.67.252.130,10488,0,2,1,0
138.67.240.3,10489,0,2,1,0
138.67.240.2,10490,0,3,24,3
138.67.222.92,10491,0,1,0,1
138.67.222.84,10492,0,1,0,1
138.67.222.61,10493,0,2,1,0
138.67.222.26,10494,0,2,1,0
138.67.222.223,10495,0,2,1,0
138.67.222.221,10496,1,1,0,1
138.67.222.136,10497,0,1,0,1
138.67.222.132,10498,0,1,0,1
138.67.222.11,10499,0,1,0,1
138.67.221.87,10500,0,2,2,0
138.67.221.83,10501,0,1,0,1
138.67.221.229,10502,0,2,1,0
138.67.221.221,10503,1,1,0,1
138.67.221.213,10504,0,2,1,0
138.67.221.21,10505,0,2,1,0
138.67.221.147,10506,0,2,1,0
138.67.221.139,10507,0,1,0,1
138.67.221.107,10508,0,2,1,0
138.67.220.99,10509,0,2,2,0
138.67.220.96,10510,0,3,3,2
138.67.220.95,10511,0,3,2,3
138.67.220.94,10512,0,2,2,0
138.67.220.93,10513,2,3,6,4
138.67.220.92,10514,0,3,2,2
138.67.220.90,10515,0,2,2,0
138.67.220.9,10516,0,3,2,1
138.67.220.89,10517,0,2,1,0
138.67.220.87,10518,0,2,2,0
138.67.220.86,10519,0,3,2,3
138.67.220.85,10520,0,3,6,2
138.67.220.84,10521,0,3,5,2
138.67.220.83,10522,0,3,4,1
138.67.220.82,10523,0,3,1,1
138.67.220.8,10524,0,2,5,0
138.67.220.79,10525,0,3,2,1
138.67.220.77,10526,0,3,2,1
138.67.220.74,10527,0,3,2,3
138.67.220.73,10528,0,3,1,1
138.67.220.71,10529,0,3,5,1
138.67.220.7,10530,0,3,1,1
138.67.220.69,10531,0,3,1,1
138.67.220.68,10532,0,2,1,0
138.67.220.66,10533,0,3,1,1
138.67.220.65,10534,0,2,6,0
138.67.220.64,10535,0,3,3,2
138.67.220.63,10536,0,3,3,1
138.67.220.62,10537,0,3,3,3
138.67.220.61,10538,0,3,3,1
138.67.220.60,10539,0,2,5,0
138.67.220.59,10540,0,3,1,1
138.67.220.58,10541,0,3,9,3
138.67.220.57,10542,0,3,2,6
138.67.220.56,10543,0,3,7,4
138.67.220.55,10544,0,3,2,1
138.67.220.54,10545,0,3,5,3
138.67.220.53,10546,0,3,8,3
138.67.220.52,10547,0,3,8,2
138.67.220.51,10548,0,3,6,5
138.67.220.50,10549,0,3,5,6
138.67.220.49,10550,0,3,1,1
138.67.220.48,10551,0,3,7,3
138.67.220.46,10552,0,2,1,0
138.67.220.45,10553,0,3,5,2
138.67.220.44,10554,0,3,6,1
138.67.220.43,10555,0,3,2,3
138.67.220.42,10556,0,3,9,1
138.67.220.41,10557,0,3,2,3
138.67.220.40,10558,0,3,3,2
138.67.220.4,10559,0,2,2,0
138.67.220.38,10560,0,3,3,1
138.67.220.37,10561,0,2,3,0
138.67.220.36,10562,0,3,4,1
138.67.220.34,10563,0,2,1,0
138.67.220.32,10564,0,2,1,0
138.67.220.31,10565,0,2,1,0
138.67.220.29,10566,0,3,4,3
138.67.220.28,10567,0,2,3,0
138.67.220.27,10568,0,1,0,1
138.67.220.26,10569,0,2,7,0
138.67.220.253,10570,0,2,1,0
138.67.220.25,10571,0,1,0,3
138.67.220.248,10572,0,2,2,0
138.67.220.24,10573,0,3,1,1
138.67.220.237,10574,0,3,2,1
138.67.220.235,10575,0,2,1,0
138.67.220.233,10576,0,2,1,0
138.67.220.230,10577,0,3,2,1
138.67.220.23,10578,0,2,3,0
138.67.220.229,10579,0,3,49,11
138.67.220.228,10580,0,3,12,4
138.67.220.227,10581,0,3,6,1
138.67.220.225,10582,0,2,2,0
138.67.220.224,10583,0,2,1,0
138.67.220.223,10584,0,3,6,2
138.67.220.222,10585,0,1,0,1
138.67.220.221,10586,36,3,69,37
138.67.220.22,10587,0,2,6,0
138.67.220.217,10588,0,2,2,0
138.67.220.216,10589,0,2,1,0
138.67.220.214,10590,0,2,1,0
138.67.220.21,10591,0,2,3,0
138.67.220.20,10592,0,3,1,1
138.67.220.19,10593,0,3,1,1
138.67.220.189,10594,0,1,0,1
138.67.220.188,10595,0,2,1,0
138.67.220.184,10596,0,1,0,1
138.67.220.182,10597,0,2,1,0
138.67.220.18,10598,0,3,2,2
138.67.220.179,10599,0,2,1,0
138.67.220.178,10600,0,3,5,1
138.67.220.177,10601,0,3,4,4
138.67.220.176,10602,0,2,4,0
138.67.220.175,10603,0,3,6,4
138.67.220.174,10604,0,3,1,3
138.67.220.173,10605,0,3,3,4
138.67.220.172,10606,0,3,3,1
138.67.220.170,10607,0,1,0,1
138.67.220.17,10608,0,3,7,2
138.67.220.169,10609,0,3,2,1
138.67.220.168,10610,0,2,3,0
138.67.220.167,10611,0,2,2,0
138.67.220.166,10612,0,1,0,1
138.67.220.164,10613,0,3,2,1
138.67.220.163,10614,0,3,2,1
138.67.220.162,10615,0,3,2,1
138.67.220.161,10616,0,2,1,0
138.67.220.160,10617,0,3,4,1
138.67.220.16,10618,0,3,5,3
138.67.220.159,10619,0,3,4,5
138.67.220.158,10620,0,3,6,3
138.67.220.157,10621,0,2,1,0
138.67.220.156,10622,0,3,2,1
138.67.220.155,10623,0,2,5,0
138.67.220.154,10624,0,3,8,1
138.67.220.153,10625,0,1,0,1
138.67.220.152,10626,0,3,5,3
138.67.220.151,10627,0,2,4,0
138.67.220.150,10628,0,3,4,1
138.67.220.147,10629,0,3,6,4
138.67.220.146,10630,0,3,3,3
138.67.220.145,10631,0,3,2,1
138.67.220.144,10632,0,2,4,0
138.67.220.143,10633,0,3,1,1
138.67.220.142,10634,0,3,5,4
138.67.220.141,10635,0,3,3,1
138.67.220.140,10636,0,3,5,4
138.67.220.14,10637,0,3,2,1
138.67.220.139,10638,0,3,1,2
138.67.220.137,10639,0,2,1,0
138.67.220.136,10640,0,2,2,0
138.67.220.135,10641,0,2,2,0
138.67.220.134,10642,0,3,1,2
138.67.220.133,10643,0,1,0,3
138.67.220.131,10644,0,3,1,1
138.67.220.130,10645,0,2,1,0
138.67.220.13,10646,0,2,2,0
138.67.220.129,10647,0,2,4,0
138.67.220.128,10648,0,3,1,2
138.67.220.127,10649,0,2,1,0
138.67.220.126,10650,0,2,2,0
138.67.220.123,10651,0,3,6,1
138.67.220.122,10652,0,3,2,1
138.67.220.121,10653,0,2,1,0
138.67.220.12,10654,0,3,3,4
138.67.220.119,10655,0,3,5,4
138.67.220.118,10656,0,2,2,0
138.67.220.117,10657,0,2,3,0
138.67.220.116,10658,0,2,1,0
138.67.220.114,10659,0,1,0,1
138.67.220.110,10660,0,3,10,4
138.67.220.109,10661,0,3,4,5
138.67.220.107,10662,0,3,4,3
138.67.220.106,10663,0,3,8,3
138.67.220.105,10664,0,3,2,7
138.67.220.104,10665,0,3,5,1
138.67.220.103,10666,0,3,3,1
138.67.220.1,10667,0,1,0,2
138.67.218.221,10668,0,2,2,0
138.67.218.152,10669,0,1,0,1
138.67.217.221,10670,1,1,0,1
138.67.216.83,10671,0,2,1,0
138.67.216.70,10672,0,2,1,0
138.67.216.53,10673,0,2,1,0
138.67.216.42,10674,0,2,1,0
138.67.216.36,10675,0,2,1,0
138.67.216.242,10676,1,1,0,1
138.67.216.234,10677,1,1,0,1
138.67.216.230,10678,1,1,0,1
138.67.216.226,10679,22,3,4,24
138.67.216.224,10680,1,1,0,1
138.67.216.221,10681,24,3,22,26
138.67.216.217,10682,0,1,0,1
138.67.216.207,10683,1,1,0,1
138.67.216.194,10684,1,1,0,1
138.67.216.189,10685,0,2,1,0
138.67.216.188,10686,0,1,0,1
138.67.216.151,10687,0,1,0,1
138.67.216.146,10688,0,2,1,0
138.67.216.138,10689,0,2,1,0
138.67.216.109,10690,0,1,0,1
138.67.216.107,10691,0,1,0,1
138.67.212.85,10692,0,2,1,0
138.67.212.8,10693,0,2,1,0
138.67.212.60,10694,0,1,0,1
138.67.212.49,10695,0,1,0,1
138.67.212.228,10696,0,1,0,1
138.67.212.153,10697,0,2,1,0
138.67.212.106,10698,0,1,0,1
138.67.208.212,10699,1,1,0,1
138.67.206.87,10700,0,2,1,0
138.67.205.71,10701,0,1,0,1
138.67.204.93,10702,1,1,0,1
138.67.204.8,10703,0,1,0,1
138.67.204.229,10704,0,3,1,1
138.67.204.221,10705,0,2,1,0
138.67.204.122,10706,0,2,1,0
138.67.200.221,10707,0,2,1,0
138.67.156.93,10708,0,2,1,0
138.67.156.57,10709,0,2,1,0
138.67.156.45,10710,0,1,0,1
138.67.156.44,10711,0,1,0,1
138.67.156.225,10712,0,2,2,0
138.67.156.173,10713,0,2,1,0
138.67.156.140,10714,0,2,1,0
138.67.156.135,10715,0,2,1,0
138.67.153.108,10716,0,1,0,1
138.67.152.226,10717,1,1,0,1
138.67.152.221,10718,1,3,2,1
138.67.128.7,10719,0,1,0,1
138.67.128.30,10720,0,1,0,1
138.67.128.28,10721,0,1,0,1
138.67.124.33,10722,0,2,1,0
138.67.124.129,10723,0,2,1,0
138.66.252.159,10724,0,2,1,0
138.66.240.2,10725,0,1,0,1
138.66.220.62,10726,0,2,1,0
138.66.220.52,10727,0,2,1,0
138.66.220.48,10728,0,2,1,0
138.66.220.44,10729,0,1,0,1
138.66.220.38,10730,0,2,1,0
138.66.220.33,10731,0,2,1,0
138.66.220.29,10732,0,2,2,0
138.66.220.230,10733,0,1,0,1
138.66.220.229,10734,0,2,1,0
138.66.220.221,10735,0,2,2,0
138.66.220.220,10736,0,2,1,0
138.66.220.156,10737,0,2,1,0
138.66.220.151,10738,0,1,0,1
138.66.220.145,10739,0,1,0,1
138.66.220.138,10740,0,2,1,0
138.66.220.106,10741,0,2,1,0
138.66.220.104,10742,0,2,2,0
138.66.220.1,10743,0,1,0,1
138.66.218.226,10744,0,1,0,1
138.66.218.218,10745,0,2,6,0
138.66.218.212,10746,0,2,4,0
138.66.218.210,10747,0,2,2,0
138.66.218.209,10748,0,2,1,0
138.66.216.162,10749,1,1,0,1
138.66.204.23,10750,0,2,1,0
138.66.156.126,10751,0,1,0,1
138.66.128.207,10752,1,1,0,1
138.66.112.246,10753,0,2,1,0
138.65.88.77,10754,0,1,0,1
138.65.88.226,10755,0,2,1,0
138.65.88.145,10756,0,1,0,1
138.65.248.221,10757,0,2,1,0
138.65.248.220,10758,0,2,1,0
138.65.220.61,10759,0,2,1,0
138.65.220.53,10760,0,2,1,0
138.65.220.49,10761,0,2,1,0
138.65.220.48,10762,0,2,1,0
138.65.220.226,10763,0,2,1,0
138.65.220.221,10764,0,2,3,0
138.65.220.177,10765,0,1,0,1
138.65.220.110,10766,0,2,1,0
138.65.218.62,10767,0,2,1,0
138.65.218.253,10768,0,2,1,0
138.65.218.214,10769,0,2,1,0
138.65.218.152,10770,0,1,0,1
138.65.218.108,10771,0,2,1,0
138.65.218.106,10772,0,2,1,0
138.65.217.238,10773,0,2,1,0
138.65.217.144,10774,0,1,0,1
138.65.217.140,10775,0,1,0,1
138.65.217.138,10776,0,1,0,1
138.65.217.107,10777,0,2,1,0
138.65.217.102,10778,0,1,0,1
138.65.216.98,10779,0,3,1,1
138.65.216.97,10780,0,3,2,1
138.65.216.96,10781,0,2,1,0
138.65.216.95,10782,0,2,2,0
138.65.216.93,10783,0,2,1,0
138.65.216.87,10784,0,3,6,4
138.65.216.86,10785,0,2,1,0
138.65.216.85,10786,0,2,1,0
138.65.216.84,10787,0,2,1,0
138.65.216.83,10788,0,2,2,0
138.65.216.82,10789,0,3,1,1
138.65.216.81,10790,0,2,1,0
138.65.216.80,10791,0,2,4,0
138.65.216.79,10792,0,3,5,2
138.65.216.78,10793,0,2,2,0
138.65.216.77,10794,0,3,1,2
138.65.216.76,10795,0,3,6,1
138.65.216.75,10796,0,3,5,3
138.65.216.74,10797,0,2,2,0
138.65.216.73,10798,0,3,5,1
138.65.216.71,10799,0,2,1,0
138.65.216.70,10800,0,2,1,0
138.65.216.69,10801,0,2,2,0
138.65.216.68,10802,0,3,1,1
138.65.216.67,10803,0,3,2,1
138.65.216.66,10804,0,2,1,0
138.65.216.65,10805,0,2,4,0
138.65.216.63,10806,0,3,6,1
138.65.216.62,10807,0,2,3,0
138.65.216.61,10808,0,2,1,0
138.65.216.60,10809,0,2,1,0
138.65.216.59,10810,0,2,1,0
138.65.216.58,10811,0,3,2,1
138.65.216.56,10812,0,3,1,1
138.65.216.55,10813,0,2,3,0
138.65.216.54,10814,0,2,1,0
138.65.216.53,10815,0,2,4,0
138.65.216.51,10816,0,3,4,2
138.65.216.50,10817,0,2,1,0
138.65.216.49,10818,0,2,5,0
138.65.216.48,10819,0,2,9,0
138.65.216.45,10820,0,3,4,1
138.65.216.44,10821,0,2,3,0
138.65.216.43,10822,0,1,0,1
138.65.216.42,10823,0,1,0,1
138.65.216.41,10824,0,2,1,0
138.65.216.40,10825,0,2,4,0
138.65.216.39,10826,0,3,5,2
138.65.216.38,10827,0,3,6,1
138.65.216.37,10828,0,3,3,1
138.65.216.36,10829,0,2,3,0
138.65.216.34,10830,0,3,3,2
138.65.216.33,10831,0,3,2,1
138.65.216.32,10832,0,3,1,2
138.65.216.31,10833,0,3,1,3
138.65.216.30,10834,0,2,1,0
138.65.216.24,10835,0,2,2,0
138.65.216.238,10836,0,2,1,0
138.65.216.234,10837,1,3,1,1
138.65.216.231,10838,0,2,1,0
138.65.216.23,10839,0,3,2,1
138.65.216.229,10840,0,3,9,4
138.65.216.228,10841,0,2,1,0
138.65.216.227,10842,0,2,1,0
138.65.216.226,10843,7,3,23,7
138.65.216.223,10844,0,2,1,0
138.65.216.221,10845,1,3,33,13
138.65.216.213,10846,0,2,1,0
138.65.216.210,10847,0,3,1,1
138.65.216.21,10848,0,1,0,3
138.65.216.194,10849,0,2,1,0
138.65.216.172,10850,0,2,1,0
138.65.216.158,10851,0,3,5,1
138.65.216.157,10852,0,2,4,0
138.65.216.156,10853,0,3,3,2
138.65.216.155,10854,0,2,2,0
138.65.216.154,10855,0,2,5,0
138.65.216.151,10856,0,2,1,0
138.65.216.147,10857,0,2,1,0
138.65.216.146,10858,0,3,1,7
138.65.216.145,10859,0,3,5,2
138.65.216.144,10860,0,2,3,0
138.65.216.140,10861,0,3,7,3
138.65.216.139,10862,0,3,7,1
138.65.216.138,10863,0,3,3,3
138.65.216.137,10864,0,3,1,2
138.65.216.128,10865,0,1,0,1
138.65.216.117,10866,0,2,2,0
138.65.216.114,10867,0,2,1,0
138.65.216.113,10868,0,1,0,1
138.65.216.111,10869,0,2,3,0
138.65.216.107,10870,0,2,1,0
138.65.216.106,10871,0,3,6,2
138.65.216.105,10872,0,1,0,1
138.65.216.104,10873,0,3,2,2
138.65.216.103,10874,0,2,3,0
138.65.216.102,10875,0,2,3,0
138.65.216.101,10876,0,2,2,0
138.65.212.226,10877,1,1,0,1
138.65.208.78,10878,0,1,0,1
138.65.208.146,10879,0,1,0,1
138.65.201.62,10880,0,2,1,0
138.65.200.221,10881,0,2,1,0
138.65.194.16,10882,0,1,0,1
138.65.192.252,10883,0,1,0,1
138.65.192.25,10884,0,1,0,1
138.65.192.21,10885,0,1,0,1
138.65.192.18,10886,0,2,1,0
138.65.188.221,10887,0,1,0,1
138.65.162.79,10888,0,1,0,1
138.65.162.53,10889,0,1,0,1
138.65.160.5,10890,0,1,0,1
138.65.160.28,10891,0,1,0,1
138.65.160.20,10892,0,1,0,1
138.65.160.13,10893,0,1,0,1
138.65.160.10,10894,0,1,0,1
138.65.156.145,10895,0,2,1,0
138.65.152.96,10896,0,1,0,1
138.65.152.87,10897,0,1,0,1
138.65.152.140,10898,0,2,1,0
138.65.152.106,10899,0,2,2,0
138.65.144.40,10900,0,1,0,1
138.65.132.18,10901,0,1,0,1
138.65.130.53,10902,0,1,0,1
138.65.130.22,10903,0,1,0,1
138.65.130.17,10904,0,1,0,1
138.65.129.29,10905,0,1,0,1
138.65.129.28,10906,0,1,0,1
138.65.129.2,10907,0,1,0,1
138.65.129.149,10908,0,1,0,1
138.65.128.9,10909,0,1,0,4
138.65.128.8,10910,0,1,0,11
138.65.128.7,10911,0,3,1,20
138.65.128.67,10912,0,1,0,1
138.65.128.6,10913,0,1,0,8
138.65.128.55,10914,0,1,0,1
138.65.128.53,10915,0,1,0,1
138.65.128.52,10916,0,1,0,1
138.65.128.5,10917,0,1,0,10
138.65.128.43,10918,0,1,0,1
138.65.128.4,10919,0,1,0,10
138.65.128.30,10920,0,3,1,1
138.65.128.3,10921,0,1,0,9
138.65.128.29,10922,0,1,0,8
138.65.128.28,10923,0,3,1,11
138.65.128.27,10924,0,1,0,4
138.65.128.26,10925,0,1,0,15
138.65.128.25,10926,0,1,0,7
138.65.128.24,10927,0,1,0,11
138.65.128.23,10928,0,1,0,14
138.65.128.22,10929,0,1,0,11
138.65.128.21,10930,0,1,0,11
138.65.128.20,10931,0,1,0,15
138.65.128.2,10932,0,1,0,5
138.65.128.18,10933,0,1,0,1
138.65.128.17,10934,0,1,0,8
138.65.128.16,10935,0,1,0,6
138.65.128.15,10936,0,1,0,10
138.65.128.148,10937,0,1,0,1
138.65.128.140,10938,0,1,0,1
138.65.128.135,10939,0,1,0,1
138.65.128.13,10940,0,1,0,5
138.65.128.12,10941,0,1,0,16
138.65.128.11,10942,0,3,1,1
138.65.128.10,10943,0,1,0,7
138.65.128.1,10944,0,1,0,2
138.65.128.0,10945,0,1,0,1
138.65.0.57,10946,0,1,0,1
138.65.0.4,10947,0,1,0,1
138.65.0.26,10948,0,1,0,1
138.65.0.20,10949,0,1,0,1
138.65.0.12,10950,0,1,0,1
138.64.216.85,10951,0,2,1,0
138.64.216.221,10952,0,2,1,0
138.64.216.21,10953,0,2,1,0
138.64.216.186,10954,0,2,1,0
138.64.216.145,10955,0,2,1,0
138.64.216.106,10956,0,2,1,0
138.64.129.2,10957,0,1,0,1
138.64.128.8,10958,0,1,0,1
138.64.128.29,10959,0,1,0,1
138.62.236.221,10960,0,2,1,0
138.62.128.207,10961,0,2,2,0
138.62.128.206,10962,0,2,4,0
138.60.236.185,10963,0,1,0,1
138.60.140.66,10964,0,2,1,0
138.60.138.3,10965,0,2,1,0
138.58.81.9,10966,0,2,1,0
138.56.88.206,10967,0,2,3,0
138.56.249.225,10968,0,2,1,0
138.56.248.253,10969,0,2,1,0
138.56.248.242,10970,0,2,1,0
138.56.157.225,10971,0,1,0,1
138.55.240.83,10972,0,1,0,1
138.55.240.5,10973,0,1,0,1
138.55.240.35,10974,0,1,0,1
138.55.240.34,10975,0,1,0,1
138.55.240.19,10976,0,1,0,1
138.55.240.13,10977,0,1,0,1
138.55.128.207,10978,0,2,1,0
138.55.128.206,10979,0,2,2,0
138.54.248.35,10980,0,1,0,1
138.54.244.34,10981,0,1,0,1
138.54.244.1,10982,0,1,0,1
138.54.241.19,10983,0,1,0,1
138.54.241.13,10984,0,1,0,1
138.54.240.99,10985,0,1,0,1
138.54.240.9,10986,0,1,0,8
138.54.240.73,10987,0,1,0,1
138.54.240.70,10988,0,1,0,2
138.54.240.7,10989,0,1,0,9
138.54.240.68,10990,0,1,0,1
138.54.240.6,10991,0,1,0,9
138.54.240.51,10992,0,1,0,2
138.54.240.5,10993,0,1,0,5
138.54.240.4,10994,0,1,0,4
138.54.240.35,10995,0,1,0,9
138.54.240.34,10996,0,1,0,1
138.54.240.3,10997,0,1,0,3
138.54.240.27,10998,0,1,0,1
138.54.240.23,10999,0,1,0,1
138.54.240.2,11000,0,1,0,10
138.54.240.19,11001,0,1,0,20
138.54.240.18,11002,0,1,0,1
138.54.240.17,11003,0,1,0,5
138.54.240.16,11004,0,1,0,5
138.54.240.153,11005,0,3,6,4
138.54.240.15,11006,0,1,0,2
138.54.240.14,11007,0,1,0,2
138.54.240.137,11008,0,1,0,1
138.54.240.132,11009,0,1,0,1
138.54.240.13,11010,0,1,0,3
138.54.240.12,11011,0,1,0,3
138.54.240.11,11012,0,1,0,1
138.54.240.10,11013,0,1,0,4
138.54.240.1,11014,0,1,0,3
138.54.232.172,11015,0,1,0,1
138.54.224.35,11016,0,1,0,1
138.54.218.221,11017,0,2,1,0
138.54.216.221,11018,0,2,12,0
138.54.216.217,11019,0,2,1,0
138.54.210.4,11020,0,1,0,1
138.54.208.7,11021,0,1,0,1
138.54.208.18,11022,0,1,0,1
138.54.192.206,11023,0,2,3,0
138.54.180.6,11024,0,1,0,1
138.54.176.5,11025,0,1,0,1
138.54.176.3,11026,0,1,0,1
138.54.171.81,11027,0,2,1,0
138.54.162.207,11028,0,2,1,0
138.54.160.207,11029,0,2,4,0
138.54.160.206,11030,0,2,2,0
138.54.152.221,11031,0,2,3,0
138.54.144.207,11032,0,2,1,0
138.54.144.206,11033,0,2,1,0
138.54.136.207,11034,0,2,1,0
138.54.128.207,11035,0,2,98,0
138.54.128.206,11036,0,2,161,0
138.54.128.202,11037,0,2,1,0
138.54.128.198,11038,0,2,2,0
138.54.112.9,11039,0,1,0,1
138.54.112.6,11040,0,1,0,1
138.54.112.35,11041,0,1,0,1
138.54.0.206,11042,0,2,1,0
138.53.236.183,11043,0,1,0,1
138.53.236.179,11044,0,1,0,1
138.53.236.173,11045,0,1,0,1
138.53.236.172,11046,0,1,0,1
138.53.216.221,11047,1,1,0,1
138.53.206.132,11048,0,2,1,0
138.53.172.174,11049,0,1,0,1
138.53.138.3,11050,0,2,3,0
138.53.128.207,11051,0,2,1,0
138.52.240.19,11052,0,1,0,1
138.52.238.201,11053,0,1,0,1
138.52.237.185,11054,0,1,0,1
138.52.237.183,11055,0,1,0,1
138.52.237.182,11056,0,1,0,1
138.52.236.189,11057,0,1,0,1
138.52.236.185,11058,0,1,0,22
138.52.236.183,11059,0,1,0,9
138.52.236.180,11060,0,1,0,2
138.52.236.179,11061,0,1,0,16
138.52.236.178,11062,1,1,0,11
138.52.236.177,11063,0,1,0,1
138.52.236.176,11064,0,1,0,1
138.52.236.175,11065,0,1,0,1
138.52.236.174,11066,0,1,0,11
138.52.236.173,11067,0,1,0,7
138.52.236.172,11068,0,1,0,11
138.52.236.162,11069,0,1,0,1
138.52.235.24,11070,0,1,0,5
138.52.235.221,11071,0,1,0,1
138.52.235.217,11072,0,1,0,1
138.52.234.201,11073,0,1,0,1
138.52.234.198,11074,0,1,0,2
138.52.228.185,11075,0,1,0,1
138.52.228.174,11076,0,1,0,1
138.52.220.185,11077,0,1,0,1
138.52.217.221,11078,1,1,0,2
138.52.206.132,11079,0,2,19,0
138.52.204.189,11080,0,2,1,0
138.52.204.185,11081,0,1,0,1
138.52.204.173,11082,0,1,0,1
138.52.202.201,11083,0,1,0,1
138.52.189.138,11084,0,2,2,0
138.52.179.59,11085,0,2,1,0
138.52.178.8,11086,0,2,3,0
138.52.176.3,11087,0,2,1,0
138.52.176.250,11088,0,2,1,0
138.52.171.245,11089,0,2,1,0
138.52.171.241,11090,0,2,1,0
138.52.169.141,11091,0,2,1,0
138.52.156.35,11092,0,2,1,0
138.52.154.3,11093,0,2,3,0
138.52.148.131,11094,0,2,2,0
138.52.148.103,11095,0,2,1,0
138.52.142.3,11096,0,2,1,0
138.52.140.75,11097,0,2,4,0
138.52.140.74,11098,0,2,4,0
138.52.140.244,11099,0,2,2,0
138.52.140.243,11100,0,2,2,0
138.52.140.231,11101,0,2,2,0
138.52.140.230,11102,0,2,1,0
138.52.140.229,11103,0,2,1,0
138.52.140.228,11104,0,2,3,0
138.52.140.226,11105,0,2,3,0
138.52.140.213,11106,0,2,1,0
138.52.140.212,11107,0,2,1,0
138.52.140.211,11108,0,2,4,0
138.52.140.210,11109,0,2,1,0
138.52.140.196,11110,0,2,1,0
138.52.138.67,11111,0,2,2,0
138.52.138.3,11112,0,2,108,0
138.52.138.29,11113,0,2,1,0
138.52.138.244,11114,0,2,1,0
138.52.138.21,11115,0,2,9,0
138.52.138.193,11116,0,2,2,0
138.52.138.191,11117,0,2,2,0
138.52.138.149,11118,0,2,1,0
138.52.138.11,11119,0,2,1,0
138.52.131.3,11120,0,2,1,0
138.52.130.3,11121,0,2,1,0
138.52.129.219,11122,0,2,1,0
138.52.128.206,11123,0,2,3,0
138.52.108.185,11124,0,1,0,1
138.50.240.35,11125,0,1,0,1
138.50.218.221,11126,1,3,1,2
138.50.216.221,11127,0,2,1,0
138.50.128.207,11128,0,2,3,0
138.50.128.206,11129,0,2,3,0
138.50.114.246,11130,1,1,0,1
138.50.112.89,11131,0,1,0,1
138.50.112.26,11132,0,1,0,1
138.50.112.254,11133,0,1,0,1
138.50.112.246,11134,3,3,2,3
138.49.219.230,11135,1,1,0,1
138.48.88.206,11136,0,2,1,0
138.48.236.185,11137,0,1,0,2
138.48.204.164,11138,0,1,0,1
138.48.140.211,11139,0,2,1,0
138.48.138.3,11140,0,2,1,0
138.47.236.221,11141,0,2,1,0
138.46.252.221,11142,0,2,1,0
138.46.236.221,11143,12,3,22,12
138.46.236.217,11144,1,1,0,1
138.42.236.221,11145,0,1,0,1
138.41.219.246,11146,1,3,1,1
138.40.88.206,11147,0,2,1,0
138.40.236.221,11148,0,2,1,0
138.39.88.247,11149,0,2,1,0
138.39.57.246,11150,0,2,1,0
138.39.248.247,11151,1,1,0,1
138.39.220.247,11152,1,1,0,1
138.39.216.247,11153,21,3,16,21
138.39.216.119,11154,1,1,0,1
138.39.208.247,11155,0,2,1,0
138.39.200.247,11156,0,2,1,0
138.39.154.239,11157,1,1,0,1
138.39.144.247,11158,1,1,0,1
138.38.240.211,11159,0,1,0,1
138.38.240.19,11160,0,1,0,0
138.38.216.221,11161,0,2,2,0
138.38.212.247,11162,1,1,0,1
138.38.128.206,11163,0,2,4,0
138.38.128.199,11164,0,2,1,0
138.37.219.246,11165,1,1,0,1
138.37.219.150,11166,1,1,0,1
138.37.216.221,11167,0,3,3,1
138.36.236.179,11168,0,1,0,1
138.36.206.132,11169,0,2,1,0
138.36.171.176,11170,0,2,1,0
138.35.248.221,11171,0,2,1,0
138.35.220.146,11172,0,1,0,1
138.33.91.246,11173,0,2,1,0
138.33.88.221,11174,0,2,2,0
138.33.219.254,11175,0,2,1,0
138.33.219.246,11176,26,3,23,26
138.33.219.242,11177,1,1,0,1
138.33.219.214,11178,1,1,0,1
138.33.218.246,11179,2,1,0,2
138.33.216.221,11180,23,3,31,23
138.33.216.217,11181,1,1,0,1
138.33.216.213,11182,1,3,1,1
138.33.216.205,11183,1,1,0,1
138.33.216.157,11184,1,1,0,1
138.33.203.246,11185,1,1,0,1
138.33.200.221,11186,0,2,1,0
138.33.136.221,11187,1,1,0,1
138.32.219.246,11188,0,2,1,0
138.32.216.221,11189,0,2,1,0
138.30.157.227,11190,0,1,0,1
138.3.220.7,11191,0,2,1,0
138.3.220.62,11192,0,2,1,0
138.3.220.61,11193,0,2,1,0
138.3.220.58,11194,0,2,1,0
