""SRCPORT"",""DSTPORT"",""VPI1"",""VCI1"",""DSTID"",""SRCID"",""COMBID""
445,3578,0,100,18279,28366,403
445,3578,0,100,18314,28366,33968
445,3578,0,100,18357,28366,22103
445,3578,0,100,21851,26188,52
445,3578,0,100,21855,26188,507
445,3579,0,94,21850,23348,626
445,3579,0,94,21854,23348,627
445,3579,0,94,21856,23348,470
445,3580,0,94,21853,23348,552
445,3580,0,94,21856,23348,470
445,3580,0,100,21855,26188,507
445,3580,0,100,21856,26188,984
445,3581,0,100,18279,28366,403
445,3581,0,100,21864,26188,1056
445,3582,0,94,21850,23348,626
445,3582,0,94,21855,23348,1018
445,3582,0,100,18357,28366,22103
445,3582,0,100,21850,26188,575
445,3582,0,100,21853,26188,315
445,3583,0,94,21851,23348,48
445,3583,0,94,21853,23348,552
445,3583,0,100,18329,28366,4859
445,3583,0,100,21850,26188,575
445,3583,0,100,21864,26188,1056
445,3584,0,94,21854,23348,627
445,3584,0,100,18279,28366,403
445,3584,0,100,21850,26188,575
445,3584,0,100,21854,26188,744
445,3584,0,100,21856,26188,984
445,3585,0,94,21855,23348,1018
445,3585,0,94,21864,23348,1024
445,3585,0,100,18114,28366,34574
445,3586,0,94,21851,23348,48
445,3586,0,94,21854,23348,627
445,3586,0,100,18154,28366,33132
445,3587,0,100,21850,26188,575
445,3587,0,100,21853,26188,315
445,3587,0,100,21855,26188,507
445,3588,0,100,21856,26188,984
445,3589,0,94,21856,23348,470
445,3589,0,100,18219,28366,154
445,3589,0,100,21850,26188,575
445,3589,0,100,21856,26188,984
445,3590,0,100,21855,26188,507
445,3591,0,94,21856,23348,470
445,3591,0,100,21851,26188,52
445,3591,0,100,21853,26188,315
445,3592,0,94,21850,23348,626
445,3592,0,94,21852,23348,567
445,3592,0,94,21853,23348,552
445,3592,0,94,21856,23348,470
445,3592,0,100,21851,26188,52
445,3592,0,100,21854,26188,744
445,3593,0,94,21854,23348,627
445,3593,0,100,21851,26188,52
445,3594,0,94,21851,23348,48
445,3594,0,94,21853,23348,552
445,3594,0,100,18155,28366,24299
445,3594,0,100,21850,26188,575
445,3595,0,94,21851,23348,48
445,3595,0,94,21853,23348,552
445,3595,0,94,21854,23348,627
445,3595,0,100,18300,28366,39194
445,3596,0,100,18171,28366,32412
445,3597,0,94,21852,23348,567
445,3597,0,94,21855,23348,1018
445,3597,0,100,21856,26188,984
445,3598,0,94,21850,23348,626
445,3598,0,94,21854,23348,627
445,3598,0,100,18172,28366,31688
445,3598,0,100,18219,28366,154
445,3598,0,100,18329,28366,4859
445,3598,0,100,21850,26188,575
445,3598,0,100,21855,26188,507
445,3598,0,100,21864,26188,1056
445,3599,0,94,21855,23348,1018
445,3600,0,100,18296,28366,37638
445,3600,0,100,21853,26188,315
445,3601,0,94,21856,23348,470
445,3601,0,100,18297,28366,3805
445,3601,0,100,21856,26188,984
445,3602,0,100,20875,28366,37528
445,3602,0,100,21856,26188,984
445,3603,0,94,21853,23348,552
445,3603,0,100,21855,26188,507
445,3604,0,94,21850,23348,626
445,3604,0,94,21851,23348,48
445,3604,0,100,18279,28366,403
445,3604,0,100,18357,28366,22103
445,3604,0,100,21851,26188,52
445,3606,0,100,18130,28366,32801
445,3606,0,100,21853,26188,315
445,3606,0,100,21855,26188,507
445,3606,0,3495,30112,24266,1149
445,3607,0,94,21855,23348,1018
445,3607,0,100,18158,28366,26098
445,3607,0,100,18219,28366,154
445,3607,0,100,20835,28366,32727
445,3607,0,100,21853,26188,315
445,3608,0,100,18297,28366,3805
445,3608,0,100,21850,26188,575
445,3608,0,100,21864,26188,1056
445,3609,0,94,21854,23348,627
445,3609,0,100,18155,28366,24299
445,3609,0,100,18296,28366,37638
445,3609,0,100,18357,28366,22103
445,3609,0,100,21850,26188,575
445,3609,0,100,21854,26188,744
445,3610,0,100,18340,28366,332
445,3610,0,100,21855,26188,507
445,3610,0,100,21864,26188,1056
445,3611,0,100,21855,26188,507
445,3612,0,100,18155,28366,24299
445,3612,0,100,21850,26188,575
445,3613,0,100,21853,26188,315
445,3613,0,100,21856,26188,984
445,3614,0,94,21853,23348,552
445,3614,0,100,18169,28366,4493
445,3614,0,100,21851,26188,52
445,3614,0,100,21855,26188,507
445,3614,0,100,21856,26188,984
445,3615,0,94,21850,23348,626
445,3615,0,94,21856,23348,470
445,3615,0,100,18156,28366,34073
445,3616,0,94,21855,23348,1018
445,3616,0,100,21850,26188,575
445,3617,0,94,21851,23348,48
445,3618,0,94,21854,23348,627
445,3618,0,94,21856,23348,470
445,3618,0,100,18155,28366,24299
445,3618,0,100,21850,26188,575
445,3619,0,94,21853,23348,552
445,3619,0,94,21855,23348,1018
445,3619,0,100,21864,26188,1056
445,3620,0,100,21856,26188,984
445,3621,0,94,21850,23348,626
445,3621,0,94,21852,23348,567
445,3621,0,94,21853,23348,552
445,3621,0,100,18157,25429,42488
445,3621,0,100,18279,28366,403
445,3621,0,100,21851,26188,52
445,3622,0,94,21852,23348,567
445,3622,0,100,21853,26188,315
445,3623,0,94,21854,23348,627
445,3623,0,94,21855,23348,1018
445,3623,0,100,18154,28366,33132
445,3623,0,100,21853,26188,315
445,3624,0,94,21851,23348,48
445,3624,0,94,21852,23348,567
445,3624,0,94,21855,23348,1018
445,3624,0,94,21856,23348,470
445,3624,0,100,18217,28366,31928
445,3624,0,100,18296,28366,37638
445,3624,0,100,21855,26188,507
445,3625,0,94,21852,23348,567
445,3625,0,100,18297,28366,3805
445,3625,0,100,21850,26188,575
445,3625,0,100,21856,26188,984
445,3626,0,94,21855,23348,1018
445,3626,0,100,18124,28366,52763
445,3626,0,100,21850,26188,575
445,3626,0,100,21853,26188,315
445,3626,0,100,21864,26188,1056
445,3627,0,94,21853,23348,552
445,3627,0,100,18340,28366,332
445,3627,0,100,18357,28366,22103
445,3627,0,100,21856,26188,984
445,3628,0,94,21851,23348,48
445,3628,0,100,21853,26188,315
445,3629,0,100,21851,26188,52
445,3629,0,100,21856,26188,984
445,3630,0,94,21853,23348,552
445,3630,0,94,21855,23348,1018
445,3630,0,100,18171,28366,32412
445,3631,0,94,21851,23348,48
445,3632,0,100,18158,28366,26098
445,3632,0,100,18280,28366,401
445,3632,0,100,18314,25429,57599
445,3632,0,100,18340,28366,332
445,3633,0,94,21856,23348,470
445,3633,0,100,21851,26188,52
445,3633,0,100,21853,26188,315
445,3634,0,100,20714,28366,5152
445,3634,0,100,21855,26188,507
445,3635,0,94,21856,23348,470
445,3635,0,100,18155,28366,24299
445,3635,0,100,18172,28366,31688
445,3635,0,100,18219,28366,154
445,3635,0,100,21850,26188,575
445,3635,0,100,21853,26188,315
445,3635,0,100,21864,26188,1056
445,3636,0,94,21855,23348,1018
445,3636,0,100,18172,28366,31688
445,3637,0,94,21852,23348,567
445,3637,0,94,21853,23348,552
445,3637,0,100,18279,28366,403
445,3638,0,94,21850,23348,626
445,3638,0,100,18352,28366,32023
445,3638,0,100,21856,26188,984
445,3639,0,100,18311,28366,26271
445,3639,0,135,30111,24266,707
445,3640,0,94,21853,23348,552
445,3640,0,94,21854,23348,627
445,3641,0,94,21853,23348,552
445,3641,0,94,21856,23348,470
445,3641,0,100,21851,26188,52
445,3641,0,3495,29659,24266,1652
445,3642,0,94,21850,23348,626
445,3642,0,100,18169,28366,4493
445,3642,0,100,21856,26188,984
445,3642,0,100,21864,26188,1056
445,3643,0,100,20875,28366,37528
445,3644,0,100,21850,26188,575
445,3644,0,100,21855,26188,507
445,3645,0,100,21855,26188,507
445,3645,0,100,21864,26188,1056
445,3646,0,94,21852,23348,567
445,3646,0,94,21853,23348,552
445,3646,0,94,21855,23348,1018
445,3646,0,94,21856,23348,470
445,3646,0,100,18186,28366,32981
445,3646,0,100,21853,26188,315
445,3647,0,94,21852,23348,567
445,3647,0,100,18124,28366,52763
445,3648,0,94,21855,23348,1018
445,3648,0,94,21856,23348,470
445,3649,0,94,21854,23348,627
445,3649,0,100,20880,28366,5184
445,3649,0,100,21850,26188,575
445,3650,0,100,21856,26188,984
445,3651,0,94,21853,23348,552
445,3651,0,94,21855,23348,1018
445,3651,0,100,18171,28366,32412
445,3651,0,100,20835,28366,32727
445,3651,0,100,21856,26188,984
445,3652,0,100,18279,28366,403
445,3654,0,100,18357,28366,22103
445,3654,0,100,21850,26188,575
445,3655,0,94,21853,23348,552
445,3655,0,100,18279,28366,403
445,3655,0,100,21853,26188,315
445,3656,0,100,18154,28366,33132
445,3656,0,100,18340,28366,332
445,3656,0,100,21851,26188,52
445,3656,0,100,21853,26188,315
445,3657,0,94,21856,23348,470
445,3657,0,100,21853,26188,315
445,3658,0,94,21854,23348,627
445,3658,0,100,21856,26188,984
445,3659,0,94,21856,23348,470
445,3659,0,100,18357,28366,22103
445,3659,0,100,20875,28366,37528
445,3659,0,100,21864,26188,1056
445,3660,0,100,18172,28366,31688
445,3660,0,100,18280,28366,401
445,3660,0,100,21853,26188,315
445,3661,0,100,21851,26188,52
445,3662,0,100,21850,26188,575
445,3663,0,94,21853,23348,552
445,3663,0,100,18161,28366,993
445,3663,0,100,18186,28366,32981
445,3663,0,100,21855,26188,507
445,3664,0,100,20834,28366,31176
445,3664,0,100,21856,26188,984
445,3665,0,94,21850,23348,626
445,3665,0,94,21853,23348,552
445,3665,0,100,21856,26188,984
445,3666,0,94,21850,23348,626
445,3666,0,100,18357,28366,22103
445,3667,0,94,21850,23348,626
445,3667,0,94,21852,23348,567
445,3667,0,94,21853,23348,552
445,3667,0,94,21854,23348,627
445,3667,0,100,18123,28366,37398
445,3668,0,100,18159,28366,33711
445,3668,0,100,18300,28366,39194
445,3668,0,100,21851,26188,52
445,3668,0,100,21853,26188,315
445,3668,0,100,21855,26188,507
445,3669,0,94,21856,23348,470
445,3669,0,100,18154,28366,33132
445,3669,0,100,18296,28366,37638
445,3669,0,100,21850,26188,575
445,3669,0,100,21853,26188,315
445,3669,0,100,21855,26188,507
445,3670,0,94,21856,23348,470
445,3671,0,100,21853,26188,315
445,3672,0,94,21853,23348,552
445,3672,0,94,21856,23348,470
445,3672,0,100,21851,26188,52
445,3673,0,94,21852,23348,567
445,3673,0,94,21855,23348,1018
445,3673,0,100,21850,26188,575
445,3673,0,100,21851,26188,52
445,3673,0,100,21864,26188,1056
445,3674,0,100,18352,28366,32023
445,3674,0,100,21850,26188,575
445,3675,0,100,21855,26188,507
445,3675,0,100,21856,26188,984
445,3675,0,100,21864,26188,1056
445,3676,0,94,21854,23348,627
445,3676,0,94,21856,23348,470
445,3676,0,100,18154,28366,33132
445,3676,0,100,18217,28366,31928
445,3676,0,100,20714,28366,5152
445,3677,0,94,21850,23348,626
445,3677,0,94,21852,23348,567
445,3677,0,94,21864,23348,1024
445,3677,0,100,21851,26188,52
445,3677,0,100,21854,26188,744
445,3679,0,94,21850,23348,626
445,3679,0,94,21853,23348,552
445,3679,0,100,18169,28366,4493
445,3679,0,100,18340,28366,332
445,3679,0,100,21850,26188,575
445,3680,0,94,21856,23348,470
445,3680,0,100,21850,26188,575
445,3681,0,94,21853,23348,552
445,3681,0,100,18296,28366,37638
445,3681,0,100,18357,28366,22103
445,3681,0,100,21856,26188,984
445,3682,0,94,21852,23348,567
445,3682,0,94,21853,23348,552
445,3682,0,94,21855,23348,1018
445,3682,0,100,18296,28366,37638
445,3682,0,100,21850,26188,575
445,3682,0,100,21852,26188,576
445,3682,0,100,21853,26188,315
445,3683,0,100,21850,26188,575
445,3683,0,100,21853,26188,315
445,3684,0,100,21851,26188,52
445,3685,0,100,18296,28366,37638
445,3686,0,94,21855,23348,1018
445,3686,0,100,21853,26188,315
445,3686,0,100,21856,26188,984
445,3687,0,94,21850,23348,626
445,3687,0,100,18172,28366,31688
445,3688,0,94,21855,23348,1018
445,3688,0,100,21850,26188,575
445,3689,0,94,21850,23348,626
445,3689,0,94,21854,23348,627
445,3689,0,94,21855,23348,1018
445,3689,0,100,21851,26188,52
445,3690,0,94,21856,23348,470
445,3690,0,100,18279,28366,403
445,3690,0,100,21855,26188,507
445,3690,0,100,21864,26188,1056
445,3691,0,94,21856,23348,470
445,3691,0,100,18155,28366,24299
445,3692,0,94,21852,23348,567
445,3692,0,100,18154,28366,33132
445,3692,0,100,21850,26188,575
445,3693,0,100,18155,28366,24299
445,3693,0,100,21850,26188,575
445,3694,0,94,21853,23348,552
445,3694,0,100,18357,28366,22103
445,3694,0,100,20875,28366,37528
445,3694,0,100,21852,26188,576
445,3694,0,100,21853,26188,315
445,3695,0,94,21853,23348,552
445,3696,0,94,21855,23348,1018
445,3696,0,100,18155,28366,24299
445,3696,0,100,21851,26188,52
445,3696,0,100,21853,26188,315
445,3696,0,100,21855,26188,507
445,3697,0,94,21852,23348,567
445,3697,0,94,21853,23348,552
445,3697,0,100,21856,26188,984
445,3698,0,94,21854,23348,627
445,3698,0,100,21850,26188,575
445,3698,0,100,21851,26188,52
445,3699,0,94,21856,23348,470
445,3699,0,100,18130,28366,32801
445,3699,0,100,18169,28366,4493
445,3699,0,100,18217,28366,31928
445,3699,0,100,18340,28366,332
445,3699,0,100,21850,26188,575
445,3699,0,100,21853,26188,315
445,3701,0,94,21853,23348,552
445,3701,0,100,18124,28366,52763
445,3701,0,100,21851,26188,52
445,3701,0,100,21856,26188,984
445,3702,0,94,21852,23348,567
445,3702,0,94,21856,23348,470
445,3702,0,100,18297,28366,3805
445,3702,0,100,18314,28366,33968
445,3702,0,100,18357,28366,22103
445,3702,0,100,21853,26188,315
445,3703,0,94,21850,23348,626
445,3703,0,94,21851,23348,48
445,3703,0,94,21855,23348,1018
445,3705,0,94,21855,23348,1018
445,3705,0,100,18296,28366,37638
445,3705,0,100,21852,26188,576
445,3705,0,100,21853,26188,315
445,3706,0,94,21851,23348,48
445,3706,0,100,18297,28366,3805
445,3706,0,100,18340,28366,332
445,3706,0,100,21850,26188,575
445,3706,0,100,21855,26188,507
445,3707,0,94,21854,23348,627
445,3707,0,100,18279,28366,403
445,3707,0,100,21850,26188,575
445,3707,0,100,21853,26188,315
445,3708,0,94,21852,23348,567
445,3708,0,100,21850,26188,575
445,3708,0,100,21853,26188,315
445,3708,0,100,21864,26188,1056
445,3709,0,94,21853,23348,552
445,3709,0,94,21855,23348,1018
445,3709,0,94,21856,23348,470
445,3709,0,100,18169,28366,4493
445,3709,0,100,21855,26188,507
445,3710,0,94,21855,23348,1018
445,3710,0,100,21856,26188,984
445,3711,0,94,21850,23348,626
445,3711,0,100,18296,28366,37638
445,3711,0,100,21851,26188,52
445,3711,0,100,21856,26188,984
445,3712,0,94,21852,23348,567
445,3712,0,94,21856,23348,470
445,3712,0,100,18352,28366,32023
445,3713,0,100,18217,28366,31928
445,3713,0,100,20875,28366,37528
445,3714,0,100,18154,28366,33132
445,3714,0,100,21852,26188,576
445,3714,0,100,21853,26188,315
445,3715,0,94,21853,23348,552
445,3715,0,94,21854,23348,627
445,3715,0,100,21850,26188,575
445,3716,0,94,21856,23348,470
445,3716,0,100,18155,28366,24299
445,3716,0,100,18340,28366,332
445,3716,0,100,21851,26188,52
445,3716,0,100,21853,26188,315
445,3717,0,94,21855,23348,1018
445,3718,0,94,21850,23348,626
445,3718,0,94,21855,23348,1018
445,3718,0,94,21856,23348,470
445,3718,0,100,18122,28366,23683
445,3719,0,100,21850,26188,575
445,3719,0,100,21853,26188,315
445,3720,0,94,21856,23348,470
445,3720,0,100,21850,26188,575
445,3721,0,94,21853,23348,552
445,3722,0,94,21852,23348,567
445,3722,0,100,18297,28366,3805
445,3723,0,94,21855,23348,1018
445,3724,0,94,21856,23348,470
445,3724,0,100,20714,28366,5152
445,3724,0,159,30111,24266,707
445,3725,0,100,18156,28366,34073
445,3725,0,100,21853,26188,315
445,3725,0,100,21856,26188,984
445,3726,0,94,21853,23348,552
445,3726,0,100,18172,28366,31688
445,3726,0,100,18329,28366,4859
445,3726,0,100,18357,28366,22103
445,3726,0,100,21851,26188,52
445,3727,0,94,21855,23348,1018
445,3727,0,94,21856,23348,470
445,3727,0,100,21853,26188,315
445,3727,0,100,21864,26188,1056
445,3728,0,100,18130,28366,32801
445,3728,0,100,21850,26188,575
445,3729,0,100,21853,26188,315
445,3730,0,94,21850,23348,626
445,3730,0,94,21853,23348,552
445,3730,0,94,21855,23348,1018
445,3730,0,100,18171,28366,32412
445,3730,0,100,21850,26188,575
445,3730,0,100,21853,26188,315
445,3730,0,100,21856,26188,984
445,3731,0,94,21853,23348,552
445,3731,0,94,21855,23348,1018
445,3731,0,94,21856,23348,470
445,3731,0,100,18340,28366,332
445,3731,0,100,21851,26188,52
445,3731,0,100,21852,26188,576
445,3732,0,94,21850,23348,626
445,3732,0,100,18155,28366,24299
445,3732,0,100,21851,26188,52
445,3733,0,100,21851,26188,52
445,3734,0,100,18279,28366,403
445,3734,0,100,21864,26188,1056
445,3735,0,94,21852,23348,567
445,3735,0,94,21853,23348,552
445,3735,0,100,18158,28366,26098
445,3735,0,100,20714,28366,5152
445,3736,0,94,21853,23348,552
445,3736,0,94,21855,23348,1018
445,3736,0,100,21853,26188,315
445,3736,0,100,21856,26188,984
445,3737,0,100,21853,26188,315
445,3738,0,94,21850,23348,626
445,3738,0,94,21854,23348,627
445,3738,0,94,21856,23348,470
445,3738,0,100,18123,28366,37398
445,3738,0,100,18219,28366,154
445,3738,0,100,18297,28366,3805
445,3738,0,100,18300,28366,39194
445,3739,0,100,21851,26188,52
445,3740,0,100,18279,28366,403
445,3740,0,100,18296,28366,37638
445,3740,0,100,21853,26188,315
445,3741,0,94,21855,23348,1018
445,3741,0,94,21856,23348,470
445,3741,0,100,18186,28366,32981
445,3742,0,100,20875,28366,37528
445,3742,0,100,20879,28366,55685
445,3743,0,94,21851,23348,48
445,3743,0,94,21853,23348,552
445,3743,0,100,20835,28366,32727
445,3744,0,100,18172,28366,31688
445,3744,0,100,18280,28366,401
445,3744,0,100,21850,26188,575
445,3744,0,100,21852,26188,576
445,3745,0,94,21854,23348,627
445,3745,0,94,21856,23348,470
445,3746,0,2133,30111,24266,707
445,3747,0,100,21853,26188,315
445,3748,0,94,21864,23348,1024
445,3748,0,100,18311,28366,26271
445,3749,0,94,21856,23348,470
445,3749,0,100,18279,28366,403
445,3749,0,100,21851,26188,52
445,3750,0,100,20714,28366,5152
445,3750,0,100,21853,26188,315
445,3750,0,100,21856,26188,984
445,3751,0,94,21853,23348,552
445,3751,0,100,21856,26188,984
445,3752,0,94,21855,23348,1018
445,3752,0,100,18124,28366,52763
445,3752,0,100,18130,28366,32801
445,3753,0,94,21853,23348,552
445,3753,0,100,18357,28366,22103
445,3753,0,100,21852,26188,576
445,3753,0,100,21856,26188,984
445,3754,0,94,21853,23348,552
445,3754,0,94,21854,23348,627
445,3754,0,100,18340,28366,332
445,3755,0,100,21853,26188,315
445,3755,0,100,21856,26188,984
445,3756,0,100,21853,26188,315
445,3757,0,94,21853,23348,552
445,3757,0,94,21855,23348,1018
445,3757,0,94,21856,23348,470
445,3757,0,100,21853,26188,315
445,3757,0,100,21856,26188,984
445,3758,0,100,21851,26188,52
445,3759,0,100,21853,26188,315
445,3759,0,100,21856,26188,984
445,3760,0,94,21855,23348,1018
445,3760,0,100,18219,28366,154
445,3760,0,100,21853,26188,315
445,3761,0,94,21856,23348,470
445,3761,0,100,21856,26188,984
445,3762,0,94,21850,23348,626
445,3762,0,94,21855,23348,1018
445,3762,0,94,21856,23348,470
445,3762,0,100,21853,26188,315
445,3762,0,100,21856,26188,984
445,3763,0,94,21851,23348,48
445,3763,0,100,18155,28366,24299
445,3763,0,100,18296,28366,37638
445,3763,0,100,21853,26188,315
445,3764,0,100,18279,28366,403
445,3764,0,100,21854,26188,744
445,3764,0,100,21856,26188,984
445,3765,0,94,21850,23348,626
445,3765,0,100,18155,28366,24299
445,3765,0,100,18156,28366,34073
445,3765,0,100,21850,26188,575
445,3766,0,94,21853,23348,552
445,3766,0,100,18279,28366,403
445,3766,0,100,21852,26188,576
445,3766,0,100,21853,26188,315
445,3766,0,100,21855,26188,507
445,3767,0,94,21855,23348,1018
445,3767,0,94,21864,23348,1024
445,3767,0,100,18314,28366,33968
445,3767,0,100,21856,26188,984
445,3768,0,100,18156,28366,34073
445,3768,0,100,21851,26188,52
445,3769,0,100,18154,28366,33132
445,3769,0,100,18155,28366,24299
445,3769,0,100,21853,26188,315
445,3769,0,100,21856,26188,984
445,3770,0,94,21855,23348,1018
445,3770,0,94,21856,23348,470
445,3770,0,100,18130,28366,32801
445,3771,0,100,21850,26188,575
445,3771,0,100,21855,26188,507
445,3771,0,100,21856,26188,984
445,3771,0,100,21864,26188,1056
445,3772,0,94,21852,23348,567
445,3772,0,94,21854,23348,627
445,3772,0,100,18279,28366,403
445,3773,0,100,21853,26188,315
445,3773,0,100,21856,26188,984
445,3774,0,100,21853,26188,315
445,3774,0,100,21856,26188,984
445,3775,0,100,18217,28366,31928
445,3775,0,100,21853,26188,315
445,3776,0,94,21853,23348,552
445,3776,0,100,18155,28366,24299
445,3776,0,100,21856,26188,984
445,3777,0,100,18280,28366,401
445,3777,0,100,20834,28366,31176
445,3777,0,100,21864,26188,1056
445,3778,0,94,21853,23348,552
445,3778,0,94,21856,23348,470
445,3778,0,100,21850,26188,575
445,3778,0,100,21852,26188,576
445,3778,0,100,21856,26188,984
445,3779,0,94,21855,23348,1018
445,3780,0,94,21850,23348,626
445,3780,0,94,21856,23348,470
445,3780,0,100,21854,26188,744
445,3780,0,100,21856,26188,984
445,3781,0,94,21854,23348,627
445,3781,0,94,21856,23348,470
445,3781,0,100,21852,26188,576
445,3782,0,94,21855,23348,1018
445,3782,0,100,18172,28366,31688
445,3783,0,100,18172,28366,31688
445,3783,0,100,18357,28366,22103
445,3783,0,100,21851,26188,52
445,3783,0,100,21855,26188,507
445,3783,0,100,21856,26188,984
445,3784,0,94,21856,23348,470
445,3784,0,100,18219,28366,154
445,3784,0,100,21856,26188,984
445,3784,0,100,21864,26188,1056
445,3785,0,94,21853,23348,552
445,3785,0,100,20834,28366,31176
445,3785,0,100,21853,26188,315
445,3786,0,100,21853,26188,315
445,3786,0,100,21856,26188,984
445,3786,0,100,21864,26188,1056
445,3787,0,100,18329,28366,4859
445,3788,0,94,21855,23348,1018
445,3788,0,94,21856,23348,470
445,3788,0,100,18296,28366,37638
445,3788,0,100,18340,28366,332
445,3788,0,100,20879,28366,55685
